code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,pulse_id,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
2367676,false,0,2023-12-02T15:00:00Z,false,false,2,false,93459,null,Everton,[],2,139,14,Nott'm Forest,null
2367677,false,0,2023-12-02T15:00:00Z,false,false,3,false,93460,null,Crystal Palace,[],2,140,14,West Ham,null
2367678,false,0,2023-12-05T19:45:00Z,false,false,3,false,93461,null,Man City,[],5,141,15,Aston Villa,null
2367679,false,0,2023-12-05T19:45:00Z,false,false,3,false,93462,null,Brentford,[],3,142,15,Brighton,null
2367681,false,0,2023-12-05T19:45:00Z,false,false,2,false,93464,null,Newcastle,[],4,144,15,Everton,null
2367682,false,0,2023-12-05T19:45:00Z,false,false,2,false,93465,null,Nott'm Forest,[],2,145,15,Fulham,null
2367683,false,0,2023-12-05T19:45:00Z,false,false,2,false,93466,null,Arsenal,[],4,146,15,Luton,null
2367684,false,0,2023-12-05T19:45:00Z,false,false,2,false,93467,null,Liverpool,[],4,147,15,Sheffield Utd,null
2367685,false,0,2023-12-05T19:45:00Z,false,false,3,false,93468,null,West Ham,[],2,148,15,Spurs,null
2367686,false,0,2023-12-05T19:45:00Z,false,false,2,false,93469,null,Burnley,[],2,149,15,Wolves,null
2367680,false,0,2023-12-05T20:00:00Z,false,false,2,false,93463,null,Bournemouth,[],2,143,15,Crystal Palace,null
2367687,false,0,2023-12-06T20:00:00Z,false,false,4,false,93470,null,Chelsea,[],3,150,15,Man Utd,null
2367688,false,0,2023-12-09T15:00:00Z,false,false,3,false,93471,null,Arsenal,[],4,151,16,Aston Villa,null
2367689,false,0,2023-12-09T15:00:00Z,false,false,3,false,93472,null,Burnley,[],2,152,16,Brighton,null
2367690,false,0,2023-12-09T15:00:00Z,false,false,2,false,93473,null,Liverpool,[],4,153,16,Crystal Palace,null
2367691,false,0,2023-12-09T15:00:00Z,false,false,2,false,93474,null,Chelsea,[],3,154,16,Everton,null
2367692,false,0,2023-12-09T15:00:00Z,false,false,2,false,93475,null,West Ham,[],2,155,16,Fulham,null
2367693,false,0,2023-12-09T15:00:00Z,false,false,2,false,93476,null,Man City,[],5,156,16,Luton,null
2367694,false,0,2023-12-09T15:00:00Z,false,false,4,false,93477,null,Bournemouth,[],2,157,16,Man Utd,null
2367695,false,0,2023-12-09T15:00:00Z,false,false,2,false,93478,null,Brentford,[],3,158,16,Sheffield Utd,null
2367696,false,0,2023-12-09T15:00:00Z,false,false,3,false,93479,null,Newcastle,[],4,159,16,Spurs,null
2367697,false,0,2023-12-09T15:00:00Z,false,false,2,false,93480,null,Nott'm Forest,[],2,160,16,Wolves,null
2367699,false,0,2023-12-16T15:00:00Z,false,false,4,false,93481,null,Brighton,[],3,161,17,Arsenal,null
2367698,false,0,2023-12-16T15:00:00Z,false,false,2,false,93482,null,Luton,[],2,162,17,Bournemouth,null
2367700,false,0,2023-12-16T15:00:00Z,false,false,3,false,93483,null,Aston Villa,[],3,163,17,Brentford,null
2367701,false,0,2023-12-16T15:00:00Z,false,false,2,false,93484,null,Everton,[],2,164,17,Burnley,null
2367702,false,0,2023-12-16T15:00:00Z,false,false,3,false,93485,null,Sheffield Utd,[],2,165,17,Chelsea,null
2367703,false,0,2023-12-16T15:00:00Z,false,false,4,false,93486,null,Man Utd,[],3,166,17,Liverpool,null
2367704,false,0,2023-12-16T15:00:00Z,false,false,5,false,93487,null,Crystal Palace,[],2,167,17,Man City,null
2367705,false,0,2023-12-16T15:00:00Z,false,false,4,false,93488,null,Fulham,[],2,168,17,Newcastle,null
2367706,false,0,2023-12-16T15:00:00Z,false,false,2,false,93489,null,Spurs,[],3,169,17,Nott'm Forest,null
2367707,false,0,2023-12-16T15:00:00Z,false,false,3,false,93490,null,Wolves,[],2,170,17,West Ham,null
2367708,false,0,2023-12-23T15:00:00Z,false,false,3,false,93491,null,Sheffield Utd,[],2,171,18,Aston Villa,null
2367709,false,0,2023-12-23T15:00:00Z,false,false,2,false,93492,null,Brighton,[],3,172,18,Crystal Palace,null
2367710,false,0,2023-12-23T15:00:00Z,false,false,2,false,93493,null,Burnley,[],2,173,18,Fulham,null
2367711,false,0,2023-12-23T15:00:00Z,false,false,4,false,93494,null,Arsenal,[],4,174,18,Liverpool,null
2367712,false,0,2023-12-23T15:00:00Z,false,false,2,false,93495,null,Newcastle,[],4,175,18,Luton,null
2367714,false,0,2023-12-23T15:00:00Z,false,false,2,false,93497,null,Bournemouth,[],2,177,18,Nott'm Forest,null
2367715,false,0,2023-12-23T15:00:00Z,false,false,3,false,93498,null,Everton,[],2,178,18,Spurs,null
2367716,false,0,2023-12-23T15:00:00Z,false,false,3,false,93499,null,Man Utd,[],3,179,18,West Ham,null
2367717,false,0,2023-12-23T15:00:00Z,false,false,2,false,93500,null,Chelsea,[],3,180,18,Wolves,null
2367719,false,0,2023-12-26T15:00:00Z,false,false,4,false,93501,null,West Ham,[],2,181,19,Arsenal,null
2367718,false,0,2023-12-26T15:00:00Z,false,false,2,false,93502,null,Fulham,[],2,182,19,Bournemouth,null
2367720,false,0,2023-12-26T15:00:00Z,false,false,3,false,93503,null,Wolves,[],2,183,19,Brentford,null
2367721,false,0,2023-12-26T15:00:00Z,false,false,3,false,93504,null,Spurs,[],3,184,19,Brighton,null
2367722,false,0,2023-12-26T15:00:00Z,false,false,2,false,93505,null,Liverpool,[],4,185,19,Burnley,null
2367723,false,0,2023-12-26T15:00:00Z,false,false,3,false,93506,null,Crystal Palace,[],2,186,19,Chelsea,null
2367724,false,0,2023-12-26T15:00:00Z,false,false,2,false,93507,null,Man City,[],5,187,19,Everton,null
2367725,false,0,2023-12-26T15:00:00Z,false,false,4,false,93508,null,Aston Villa,[],3,188,19,Man Utd,null
2367726,false,0,2023-12-26T15:00:00Z,false,false,4,false,93509,null,Nott'm Forest,[],2,189,19,Newcastle,null
2367727,false,0,2023-12-26T15:00:00Z,false,false,2,false,93510,null,Luton,[],2,190,19,Sheffield Utd,null
2367728,false,0,2023-12-30T15:00:00Z,false,false,3,false,93511,null,Burnley,[],2,191,20,Aston Villa,null
2367729,false,0,2023-12-30T15:00:00Z,false,false,2,false,93512,null,Brentford,[],3,192,20,Crystal Palace,null
2367730,false,0,2023-12-30T15:00:00Z,false,false,2,false,93513,null,Arsenal,[],4,193,20,Fulham,null
2367731,false,0,2023-12-30T15:00:00Z,false,false,4,false,93514,null,Newcastle,[],4,194,20,Liverpool,null
2367732,false,0,2023-12-30T15:00:00Z,false,false,2,false,93515,null,Chelsea,[],3,195,20,Luton,null
2367733,false,0,2023-12-30T15:00:00Z,false,false,5,false,93516,null,Sheffield Utd,[],2,196,20,Man City,null
2367734,false,0,2023-12-30T15:00:00Z,false,false,2,false,93517,null,Man Utd,[],3,197,20,Nott'm Forest,null
2367735,false,0,2023-12-30T15:00:00Z,false,false,3,false,93518,null,Bournemouth,[],2,198,20,Spurs,null
2367736,false,0,2023-12-30T15:00:00Z,false,false,3,false,93519,null,Brighton,[],3,199,20,West Ham,null
2367737,false,0,2023-12-30T15:00:00Z,false,false,2,false,93520,null,Everton,[],2,200,20,Wolves,null
2367739,false,0,2024-01-13T15:00:00Z,false,false,4,false,93521,null,Crystal Palace,[],2,201,21,Arsenal,null
2367738,false,0,2024-01-13T15:00:00Z,false,false,2,false,93522,null,Liverpool,[],4,202,21,Bournemouth,null
2367740,false,0,2024-01-13T15:00:00Z,false,false,3,false,93523,null,Nott'm Forest,[],2,203,21,Brentford,null
2367741,false,0,2024-01-13T15:00:00Z,false,false,3,false,93524,null,Wolves,[],2,204,21,Brighton,null
2367742,false,0,2024-01-13T15:00:00Z,false,false,2,false,93525,null,Luton,[],2,205,21,Burnley,null
2367743,false,0,2024-01-13T15:00:00Z,false,false,3,false,93526,null,Fulham,[],2,206,21,Chelsea,null
2367744,false,0,2024-01-13T15:00:00Z,false,false,2,false,93527,null,Aston Villa,[],3,207,21,Everton,null
2367745,false,0,2024-01-13T15:00:00Z,false,false,4,false,93528,null,Spurs,[],3,208,21,Man Utd,null
2367746,false,0,2024-01-13T15:00:00Z,false,false,4,false,93529,null,Man City,[],5,209,21,Newcastle,null
2367747,false,0,2024-01-13T15:00:00Z,false,false,2,false,93530,null,West Ham,[],2,210,21,Sheffield Utd,null
2367748,false,0,2024-01-30T19:45:00Z,false,false,3,false,93531,null,Newcastle,[],4,211,22,Aston Villa,null
2367750,false,0,2024-01-30T19:45:00Z,false,false,2,false,93533,null,Everton,[],2,213,22,Fulham,null
2367751,false,0,2024-01-30T19:45:00Z,false,false,2,false,93534,null,Brighton,[],3,214,22,Luton,null
2367752,false,0,2024-01-30T19:45:00Z,false,false,2,false,93535,null,Arsenal,[],4,215,22,Nott'm Forest,null
2367753,false,0,2024-01-30T19:45:00Z,false,false,3,false,93536,null,Brentford,[],3,216,22,Spurs,null
2367754,false,0,2024-01-30T19:45:00Z,false,false,3,false,93537,null,Bournemouth,[],2,217,22,West Ham,null
2367755,false,0,2024-01-30T19:45:00Z,false,false,2,false,93538,null,Man Utd,[],3,218,22,Wolves,null
2367749,false,0,2024-01-30T20:00:00Z,false,false,2,false,93532,null,Sheffield Utd,[],2,212,22,Crystal Palace,null
2367756,false,0,2024-01-31T20:00:00Z,false,false,4,false,93539,null,Chelsea,[],3,219,22,Liverpool,null
2367757,false,0,2024-01-31T20:00:00Z,false,false,5,false,93540,null,Burnley,[],2,220,22,Man City,null
2367759,false,0,2024-02-03T15:00:00Z,false,false,4,false,93541,null,Liverpool,[],4,221,23,Arsenal,null
2367758,false,0,2024-02-03T15:00:00Z,false,false,2,false,93542,null,Nott'm Forest,[],2,222,23,Bournemouth,null
2367760,false,0,2024-02-03T15:00:00Z,false,false,3,false,93543,null,Man City,[],5,223,23,Brentford,null
2367761,false,0,2024-02-03T15:00:00Z,false,false,3,false,93544,null,Crystal Palace,[],2,224,23,Brighton,null
2367762,false,0,2024-02-03T15:00:00Z,false,false,2,false,93545,null,Fulham,[],2,225,23,Burnley,null
2367763,false,0,2024-02-03T15:00:00Z,false,false,3,false,93546,null,Wolves,[],2,226,23,Chelsea,null
2367764,false,0,2024-02-03T15:00:00Z,false,false,2,false,93547,null,Spurs,[],3,227,23,Everton,null
2367765,false,0,2024-02-03T15:00:00Z,false,false,4,false,93548,null,West Ham,[],2,228,23,Man Utd,null
2367766,false,0,2024-02-03T15:00:00Z,false,false,4,false,93549,null,Luton,[],2,229,23,Newcastle,null
2367767,false,0,2024-02-03T15:00:00Z,false,false,2,false,93550,null,Aston Villa,[],3,230,23,Sheffield Utd,null
2367768,false,0,2024-02-10T15:00:00Z,false,false,3,false,93551,null,Man Utd,[],3,231,24,Aston Villa,null
2367769,false,0,2024-02-10T15:00:00Z,false,false,2,false,93552,null,Chelsea,[],3,232,24,Crystal Palace,null
2367770,false,0,2024-02-10T15:00:00Z,false,false,2,false,93553,null,Bournemouth,[],2,233,24,Fulham,null
2367771,false,0,2024-02-10T15:00:00Z,false,false,4,false,93554,null,Burnley,[],2,234,24,Liverpool,null
2367772,false,0,2024-02-10T15:00:00Z,false,false,2,false,93555,null,Sheffield Utd,[],2,235,24,Luton,null
2367773,false,0,2024-02-10T15:00:00Z,false,false,5,false,93556,null,Everton,[],2,236,24,Man City,null
2367774,false,0,2024-02-10T15:00:00Z,false,false,2,false,93557,null,Newcastle,[],4,237,24,Nott'm Forest,null
2367775,false,0,2024-02-10T15:00:00Z,false,false,3,false,93558,null,Brighton,[],3,238,24,Spurs,null
2367776,false,0,2024-02-10T15:00:00Z,false,false,3,false,93559,null,Arsenal,[],4,239,24,West Ham,null
2367777,false,0,2024-02-10T15:00:00Z,false,false,2,false,93560,null,Brentford,[],3,240,24,Wolves,null
2367778,false,0,2024-02-17T15:00:00Z,false,false,3,false,93561,null,Liverpool,[],4,241,25,Brentford,null
2367779,false,0,2024-02-17T15:00:00Z,false,false,2,false,93562,null,Arsenal,[],4,242,25,Burnley,null
2367780,false,0,2024-02-17T15:00:00Z,false,false,2,false,93563,null,Crystal Palace,[],2,243,25,Everton,null
2367781,false,0,2024-02-17T15:00:00Z,false,false,2,false,93564,null,Aston Villa,[],3,244,25,Fulham,null
2367782,false,0,2024-02-17T15:00:00Z,false,false,2,false,93565,null,Man Utd,[],3,245,25,Luton,null
2367783,false,0,2024-02-17T15:00:00Z,false,false,5,false,93566,null,Chelsea,[],3,246,25,Man City,null
2367784,false,0,2024-02-17T15:00:00Z,false,false,4,false,93567,null,Bournemouth,[],2,247,25,Newcastle,null
2367785,false,0,2024-02-17T15:00:00Z,false,false,2,false,93568,null,West Ham,[],2,248,25,Nott'm Forest,null
2367786,false,0,2024-02-17T15:00:00Z,false,false,2,false,93569,null,Brighton,[],3,249,25,Sheffield Utd,null
2367787,false,0,2024-02-17T15:00:00Z,false,false,3,false,93570,null,Wolves,[],2,250,25,Spurs,null
2367789,false,0,2024-02-24T15:00:00Z,false,false,4,false,93571,null,Newcastle,[],4,251,26,Arsenal,null
2367790,false,0,2024-02-24T15:00:00Z,false,false,3,false,93572,null,Nott'm Forest,[],2,252,26,Aston Villa,null
2367788,false,0,2024-02-24T15:00:00Z,false,false,2,false,93573,null,Man City,[],5,253,26,Bournemouth,null
2367791,false,0,2024-02-24T15:00:00Z,false,false,3,false,93574,null,Everton,[],2,254,26,Brighton,null
2367792,false,0,2024-02-24T15:00:00Z,false,false,3,false,93575,null,Spurs,[],3,255,26,Chelsea,null
2367793,false,0,2024-02-24T15:00:00Z,false,false,2,false,93576,null,Burnley,[],2,256,26,Crystal Palace,null
2367794,false,0,2024-02-24T15:00:00Z,false,false,4,false,93577,null,Luton,[],2,257,26,Liverpool,null
2367795,false,0,2024-02-24T15:00:00Z,false,false,4,false,93578,null,Fulham,[],2,258,26,Man Utd,null
2367796,false,0,2024-02-24T15:00:00Z,false,false,3,false,93579,null,Brentford,[],3,259,26,West Ham,null
2367797,false,0,2024-02-24T15:00:00Z,false,false,2,false,93580,null,Sheffield Utd,[],2,260,26,Wolves,null
2367798,false,0,2024-03-02T15:00:00Z,false,false,3,false,93581,null,Chelsea,[],3,261,27,Brentford,null
2367799,false,0,2024-03-02T15:00:00Z,false,false,2,false,93582,null,Bournemouth,[],2,262,27,Burnley,null
2367800,false,0,2024-03-02T15:00:00Z,false,false,2,false,93583,null,West Ham,[],2,263,27,Everton,null
2367801,false,0,2024-03-02T15:00:00Z,false,false,2,false,93584,null,Brighton,[],3,264,27,Fulham,null
2367802,false,0,2024-03-02T15:00:00Z,false,false,2,false,93585,null,Aston Villa,[],3,265,27,Luton,null
2367803,false,0,2024-03-02T15:00:00Z,false,false,5,false,93586,null,Man Utd,[],3,266,27,Man City,null
2367804,false,0,2024-03-02T15:00:00Z,false,false,4,false,93587,null,Wolves,[],2,267,27,Newcastle,null
2367805,false,0,2024-03-02T15:00:00Z,false,false,2,false,93588,null,Liverpool,[],4,268,27,Nott'm Forest,null
2367806,false,0,2024-03-02T15:00:00Z,false,false,2,false,93589,null,Arsenal,[],4,269,27,Sheffield Utd,null
2367807,false,0,2024-03-02T15:00:00Z,false,false,3,false,93590,null,Crystal Palace,[],2,270,27,Spurs,null
2367809,false,0,2024-03-09T15:00:00Z,false,false,4,false,93591,null,Brentford,[],3,271,28,Arsenal,null
2367810,false,0,2024-03-09T15:00:00Z,false,false,3,false,93592,null,Spurs,[],3,272,28,Aston Villa,null
2367808,false,0,2024-03-09T15:00:00Z,false,false,2,false,93593,null,Sheffield Utd,[],2,273,28,Bournemouth,null
2367811,false,0,2024-03-09T15:00:00Z,false,false,3,false,93594,null,Nott'm Forest,[],2,274,28,Brighton,null
2367812,false,0,2024-03-09T15:00:00Z,false,false,3,false,93595,null,Newcastle,[],4,275,28,Chelsea,null
2367813,false,0,2024-03-09T15:00:00Z,false,false,2,false,93596,null,Luton,[],2,276,28,Crystal Palace,null
2367814,false,0,2024-03-09T15:00:00Z,false,false,4,false,93597,null,Man City,[],5,277,28,Liverpool,null
2367815,false,0,2024-03-09T15:00:00Z,false,false,4,false,93598,null,Everton,[],2,278,28,Man Utd,null
2367816,false,0,2024-03-09T15:00:00Z,false,false,3,false,93599,null,Burnley,[],2,279,28,West Ham,null
2367817,false,0,2024-03-09T15:00:00Z,false,false,2,false,93600,null,Fulham,[],2,280,28,Wolves,null
2367818,false,0,2024-03-16T15:00:00Z,false,false,4,false,93601,null,Chelsea,[],3,281,29,Arsenal,null
2367819,false,0,2024-03-16T15:00:00Z,false,false,3,false,93602,null,Man City,[],5,282,29,Brighton,null
2367820,false,0,2024-03-16T15:00:00Z,false,false,2,false,93603,null,Brentford,[],3,283,29,Burnley,null
2367821,false,0,2024-03-16T15:00:00Z,false,false,2,false,93604,null,Newcastle,[],4,284,29,Crystal Palace,null
2367822,false,0,2024-03-16T15:00:00Z,false,false,2,false,93605,null,Liverpool,[],4,285,29,Everton,null
2367823,false,0,2024-03-16T15:00:00Z,false,false,2,false,93606,null,Spurs,[],3,286,29,Fulham,null
2367824,false,0,2024-03-16T15:00:00Z,false,false,2,false,93607,null,Nott'm Forest,[],2,287,29,Luton,null
2367825,false,0,2024-03-16T15:00:00Z,false,false,4,false,93608,null,Sheffield Utd,[],2,288,29,Man Utd,null
2367826,false,0,2024-03-16T15:00:00Z,false,false,3,false,93609,null,Aston Villa,[],3,289,29,West Ham,null
2367827,false,0,2024-03-16T15:00:00Z,false,false,2,false,93610,null,Bournemouth,[],2,290,29,Wolves,null
2367829,false,0,2024-03-30T15:00:00Z,false,false,3,false,93611,null,Wolves,[],2,291,30,Aston Villa,null
2367828,false,0,2024-03-30T15:00:00Z,false,false,2,false,93612,null,Everton,[],2,292,30,Bournemouth,null
2367830,false,0,2024-03-30T15:00:00Z,false,false,3,false,93613,null,Man Utd,[],3,293,30,Brentford,null
2367831,false,0,2024-03-30T15:00:00Z,false,false,3,false,93614,null,Burnley,[],2,294,30,Chelsea,null
2367832,false,0,2024-03-30T15:00:00Z,false,false,4,false,93615,null,Brighton,[],3,295,30,Liverpool,null
2367833,false,0,2024-03-30T15:00:00Z,false,false,5,false,93616,null,Arsenal,[],4,296,30,Man City,null
2367834,false,0,2024-03-30T15:00:00Z,false,false,4,false,93617,null,West Ham,[],2,297,30,Newcastle,null
2367835,false,0,2024-03-30T15:00:00Z,false,false,2,false,93618,null,Crystal Palace,[],2,298,30,Nott'm Forest,null
2367836,false,0,2024-03-30T15:00:00Z,false,false,2,false,93619,null,Fulham,[],2,299,30,Sheffield Utd,null
2367837,false,0,2024-03-30T15:00:00Z,false,false,3,false,93620,null,Luton,[],2,300,30,Spurs,null
2367839,false,0,2024-04-02T18:45:00Z,false,false,4,false,93621,null,Luton,[],2,301,31,Arsenal,null
2367838,false,0,2024-04-02T18:45:00Z,false,false,2,false,93622,null,Crystal Palace,[],2,302,31,Bournemouth,null
2367840,false,0,2024-04-02T18:45:00Z,false,false,3,false,93623,null,Brighton,[],3,303,31,Brentford,null
2367841,false,0,2024-04-02T18:45:00Z,false,false,2,false,93624,null,Wolves,[],2,304,31,Burnley,null
2367842,false,0,2024-04-02T18:45:00Z,false,false,2,false,93625,null,Fulham,[],2,305,31,Nott'm Forest,null
2367843,false,0,2024-04-02T18:45:00Z,false,false,3,false,93626,null,Spurs,[],3,306,31,West Ham,null
2367844,false,0,2024-04-03T18:45:00Z,false,false,3,false,93627,null,Man Utd,[],3,307,31,Chelsea,null
2367847,false,0,2024-04-03T18:45:00Z,false,false,4,false,93630,null,Everton,[],2,310,31,Newcastle,null
2367845,false,0,2024-04-03T19:00:00Z,false,false,4,false,93628,null,Sheffield Utd,[],2,308,31,Liverpool,null
2367846,false,0,2024-04-03T19:00:00Z,false,false,5,false,93629,null,Aston Villa,[],3,309,31,Man City,null
2367848,false,0,2024-04-06T14:00:00Z,false,false,3,false,93631,null,Brentford,[],3,311,32,Aston Villa,null
2367849,false,0,2024-04-06T14:00:00Z,false,false,3,false,93632,null,Arsenal,[],4,312,32,Brighton,null
2367850,false,0,2024-04-06T14:00:00Z,false,false,2,false,93633,null,Man City,[],5,313,32,Crystal Palace,null
2367851,false,0,2024-04-06T14:00:00Z,false,false,2,false,93634,null,Burnley,[],2,314,32,Everton,null
2367852,false,0,2024-04-06T14:00:00Z,false,false,2,false,93635,null,Newcastle,[],4,315,32,Fulham,null
2367853,false,0,2024-04-06T14:00:00Z,false,false,2,false,93636,null,Bournemouth,[],2,316,32,Luton,null
2367854,false,0,2024-04-06T14:00:00Z,false,false,4,false,93637,null,Liverpool,[],4,317,32,Man Utd,null
2367855,false,0,2024-04-06T14:00:00Z,false,false,2,false,93638,null,Chelsea,[],3,318,32,Sheffield Utd,null
2367856,false,0,2024-04-06T14:00:00Z,false,false,3,false,93639,null,Nott'm Forest,[],2,319,32,Spurs,null
2367857,false,0,2024-04-06T14:00:00Z,false,false,2,false,93640,null,West Ham,[],2,320,32,Wolves,null
2367859,false,0,2024-04-13T14:00:00Z,false,false,4,false,93641,null,Aston Villa,[],3,321,33,Arsenal,null
2367858,false,0,2024-04-13T14:00:00Z,false,false,2,false,93642,null,Man Utd,[],3,322,33,Bournemouth,null
2367860,false,0,2024-04-13T14:00:00Z,false,false,3,false,93643,null,Sheffield Utd,[],2,323,33,Brentford,null
2367861,false,0,2024-04-13T14:00:00Z,false,false,2,false,93644,null,Brighton,[],3,324,33,Burnley,null
2367862,false,0,2024-04-13T14:00:00Z,false,false,3,false,93645,null,Everton,[],2,325,33,Chelsea,null
2367863,false,0,2024-04-13T14:00:00Z,false,false,4,false,93646,null,Crystal Palace,[],2,326,33,Liverpool,null
2367864,false,0,2024-04-13T14:00:00Z,false,false,5,false,93647,null,Luton,[],2,327,33,Man City,null
2367865,false,0,2024-04-13T14:00:00Z,false,false,4,false,93648,null,Spurs,[],3,328,33,Newcastle,null
2367866,false,0,2024-04-13T14:00:00Z,false,false,2,false,93649,null,Wolves,[],2,329,33,Nott'm Forest,null
2367867,false,0,2024-04-13T14:00:00Z,false,false,3,false,93650,null,Fulham,[],2,330,33,West Ham,null
2367868,false,0,2024-04-20T14:00:00Z,false,false,3,false,93651,null,Bournemouth,[],2,331,34,Aston Villa,null
2367869,false,0,2024-04-20T14:00:00Z,false,false,3,false,93652,null,Chelsea,[],3,332,34,Brighton,null
2367870,false,0,2024-04-20T14:00:00Z,false,false,2,false,93653,null,West Ham,[],2,333,34,Crystal Palace,null
2367871,false,0,2024-04-20T14:00:00Z,false,false,2,false,93654,null,Nott'm Forest,[],2,334,34,Everton,null
2367872,false,0,2024-04-20T14:00:00Z,false,false,2,false,93655,null,Liverpool,[],4,335,34,Fulham,null
2367873,false,0,2024-04-20T14:00:00Z,false,false,2,false,93656,null,Brentford,[],3,336,34,Luton,null
2367874,false,0,2024-04-20T14:00:00Z,false,false,4,false,93657,null,Newcastle,[],4,337,34,Man Utd,null
2367875,false,0,2024-04-20T14:00:00Z,false,false,2,false,93658,null,Burnley,[],2,338,34,Sheffield Utd,null
2367876,false,0,2024-04-20T14:00:00Z,false,false,3,false,93659,null,Man City,[],5,339,34,Spurs,null
2367877,false,0,2024-04-20T14:00:00Z,false,false,2,false,93660,null,Arsenal,[],4,340,34,Wolves,null
2367879,false,0,2024-04-27T14:00:00Z,false,false,3,false,93661,null,Chelsea,[],3,341,35,Aston Villa,null
2367878,false,0,2024-04-27T14:00:00Z,false,false,2,false,93662,null,Brighton,[],3,342,35,Bournemouth,null
2367880,false,0,2024-04-27T14:00:00Z,false,false,2,false,93663,null,Brentford,[],3,343,35,Everton,null
2367881,false,0,2024-04-27T14:00:00Z,false,false,2,false,93664,null,Crystal Palace,[],2,344,35,Fulham,null
2367882,false,0,2024-04-27T14:00:00Z,false,false,4,false,93665,null,Burnley,[],2,345,35,Man Utd,null
2367883,false,0,2024-04-27T14:00:00Z,false,false,4,false,93666,null,Sheffield Utd,[],2,346,35,Newcastle,null
2367884,false,0,2024-04-27T14:00:00Z,false,false,2,false,93667,null,Man City,[],5,347,35,Nott'm Forest,null
2367885,false,0,2024-04-27T14:00:00Z,false,false,3,false,93668,null,Arsenal,[],4,348,35,Spurs,null
2367886,false,0,2024-04-27T14:00:00Z,false,false,3,false,93669,null,Liverpool,[],4,349,35,West Ham,null
2367887,false,0,2024-04-27T14:00:00Z,false,false,2,false,93670,null,Luton,[],2,350,35,Wolves,null
2367888,false,0,2024-05-04T14:00:00Z,false,false,4,false,93671,null,Bournemouth,[],2,351,36,Arsenal,null
2367889,false,0,2024-05-04T14:00:00Z,false,false,3,false,93672,null,Fulham,[],2,352,36,Brentford,null
2367890,false,0,2024-05-04T14:00:00Z,false,false,3,false,93673,null,Aston Villa,[],3,353,36,Brighton,null
2367891,false,0,2024-05-04T14:00:00Z,false,false,2,false,93674,null,Newcastle,[],4,354,36,Burnley,null
2367892,false,0,2024-05-04T14:00:00Z,false,false,3,false,93675,null,West Ham,[],2,355,36,Chelsea,null
2367893,false,0,2024-05-04T14:00:00Z,false,false,2,false,93676,null,Man Utd,[],3,356,36,Crystal Palace,null
2367894,false,0,2024-05-04T14:00:00Z,false,false,4,false,93677,null,Spurs,[],3,357,36,Liverpool,null
2367895,false,0,2024-05-04T14:00:00Z,false,false,2,false,93678,null,Everton,[],2,358,36,Luton,null
2367896,false,0,2024-05-04T14:00:00Z,false,false,5,false,93679,null,Wolves,[],2,359,36,Man City,null
2367897,false,0,2024-05-04T14:00:00Z,false,false,2,false,93680,null,Nott'm Forest,[],2,360,36,Sheffield Utd,null
2367899,false,0,2024-05-11T14:00:00Z,false,false,3,false,93681,null,Liverpool,[],4,361,37,Aston Villa,null
2367898,false,0,2024-05-11T14:00:00Z,false,false,2,false,93682,null,Brentford,[],3,362,37,Bournemouth,null
2367900,false,0,2024-05-11T14:00:00Z,false,false,2,false,93683,null,Sheffield Utd,[],2,363,37,Everton,null
2367901,false,0,2024-05-11T14:00:00Z,false,false,2,false,93684,null,Man City,[],5,364,37,Fulham,null
2367902,false,0,2024-05-11T14:00:00Z,false,false,4,false,93685,null,Arsenal,[],4,365,37,Man Utd,null
2367903,false,0,2024-05-11T14:00:00Z,false,false,4,false,93686,null,Brighton,[],3,366,37,Newcastle,null
2367904,false,0,2024-05-11T14:00:00Z,false,false,2,false,93687,null,Chelsea,[],3,367,37,Nott'm Forest,null
2367905,false,0,2024-05-11T14:00:00Z,false,false,3,false,93688,null,Burnley,[],2,368,37,Spurs,null
2367906,false,0,2024-05-11T14:00:00Z,false,false,3,false,93689,null,Luton,[],2,369,37,West Ham,null
2367907,false,0,2024-05-11T14:00:00Z,false,false,2,false,93690,null,Crystal Palace,[],2,370,37,Wolves,null
2367908,false,0,2024-05-19T15:00:00Z,false,false,4,false,93691,null,Everton,[],2,371,38,Arsenal,null
2367909,false,0,2024-05-19T15:00:00Z,false,false,3,false,93692,null,Newcastle,[],4,372,38,Brentford,null
2367910,false,0,2024-05-19T15:00:00Z,false,false,3,false,93693,null,Man Utd,[],3,373,38,Brighton,null
2367911,false,0,2024-05-19T15:00:00Z,false,false,2,false,93694,null,Nott'm Forest,[],2,374,38,Burnley,null
2367912,false,0,2024-05-19T15:00:00Z,false,false,3,false,93695,null,Bournemouth,[],2,375,38,Chelsea,null
2367913,false,0,2024-05-19T15:00:00Z,false,false,2,false,93696,null,Aston Villa,[],3,376,38,Crystal Palace,null
2367914,false,0,2024-05-19T15:00:00Z,false,false,4,false,93697,null,Wolves,[],2,377,38,Liverpool,null
2367915,false,0,2024-05-19T15:00:00Z,false,false,2,false,93698,null,Fulham,[],2,378,38,Luton,null
2367916,false,0,2024-05-19T15:00:00Z,false,false,5,false,93699,null,West Ham,[],2,379,38,Man City,null
2367917,false,0,2024-05-19T15:00:00Z,false,false,2,false,93700,null,Spurs,[],3,380,38,Sheffield Utd,null
